Year,Kilometers_Driven,Mileage,Engine,Power,Seats,Price,make,model,Transmission,Seats_coupe,Seats_family,Seats_large,Fuel_Diesel,Fuel_Electric,Fuel_LPG,Fuel_Petrol,Fuel_Diesel,Fuel_Electric,Fuel_LPG,Fuel_Petrol,location_Ahmedabad,location_Bangalore,location_Chennai,location_Coimbatore,location_Delhi,location_Hyderabad,location_Jaipur,location_Kochi,location_Kolkata,location_Mumbai,location_Pune,Owner_First,Owner_Fourth & Above,Owner_Second,Owner_Third
2019,26013,12.65,2993,255.0,5.0,97.07,Land,Rover Range Rover Sport SE,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2012,56000,12.9,1598,102.5,5.0,2.15,Chevrolet,Optra Magnum 1.6 LT ABS BS3,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2008,95000,12.9,1799,130.0,5.0,3.0,Honda,Civic 2006-2010 1.8 V AT,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2014,41089,16.09,1995,184.0,5.0,28.79,BMW,X3 xDrive20d,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2011,41988,20.0,1968,138.1,5.0,5.45,Skoda,Laura Ambition 2.0 TDI CR AT,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2013,72486,23.4,1248,74.0,5.0,3.95,Maruti,Swift Dzire VDI,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2013,92000,23.3,1984,150.0,5.0,16.0,Volvo,V40 Cross Country D3,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2013,40000,17.5,1298,85.8,5.0,4.25,Maruti,Swift Dzire ZXi,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2014,56000,12.7,2179,187.7,5.0,34.5,Land,Rover Range Rover 2.2L Pure,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2008,125000,11.7,2354,177.6,5.0,2.6,Honda,Accord 2.4 AT,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2017,29219,12.99,2494,100.6,8.0,13.48,Toyota,Innova 2.5 G (Diesel) 8 Seater,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2018,39927,12.55,2982,168.5,7.0,32.1,Toyota,Fortuner 4x4 MT,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2018,38593,18.7,1199,88.7,5.0,6.17,Honda,Jazz 1.2 E i VTEC,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2015,32000,17.0,1497,118.0,5.0,5.5,Honda,City 1.5 V MT,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2017,28226,28.4,1248,73.75,5.0,9.15,Maruti,Dzire AMT ZDI Plus,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2014,95000,21.64,1461,84.8,5.0,4.5,Nissan,Sunny 2011-2014 Diesel XL,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2014,194000,12.99,2494,100.6,8.0,10.5,Toyota,Innova 2.5 G (Diesel) 8 Seater,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2016,14821,19.4,1198,86.8,5.0,5.37,Honda,Brio S MT,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2012,52000,15.04,1598,103.6,5.0,5.45,Volkswagen,Vento Petrol Trendline,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2016,33000,16.0,2179,140.0,7.0,9.25,Mahindra,XUV500 W4,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2016,29200,23.0,1498,98.96,5.0,7.7,Ford,EcoSport 1.5 Diesel Titanium Plus,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2012,99754,17.72,1968,108.49,5.0,7.99,Skoda,Yeti Ambition 4X2,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2012,49000,20.36,1197,78.9,5.0,3.0,Hyundai,i10 Sportz,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2005,299322,12.8,2494,102.0,8.0,4.0,Toyota,Innova 2.5 G (Diesel) 8 Seater BS IV,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2018,38310,20.65,1248,88.7,5.0,6.69,Tata,Zest Quadrajet 1.3 XT,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2014,56000,22.9,1248,74.0,5.0,4.25,Maruti,Swift VDI,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2017,31300,21.72,1498,108.4,5.0,10.5,Skoda,Rapid 1.5 TDI AT Style,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2019,11241,13.68,2393,147.8,8.0,22.55,Toyota,Innova Crysta 2.4 VX MT 8S,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2014,48000,17.01,1591,121.3,5.0,5.2,Hyundai,Verna 1.6 SX VTVT,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2019,23882,17.4,1497,117.3,5.0,11.87,Honda,City i VTEC VX Option,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2014,65000,26.0,1498,98.6,5.0,6.99,Honda,City i DTEC SV,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2011,50000,20.54,1598,103.6,5.0,5.0,Volkswagen,Vento Diesel Highline,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2014,25000,12.19,2967,236.0,5.0,44.0,Audi,Q5 2008-2012 3.0 TDI,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2015,21000,22.74,796,47.3,5.0,2.79,Maruti,Alto 800 LXI,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2012,148000,21.12,1248,88.8,5.0,2.9,Tata,Manza ELAN Quadrajet BS IV,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2016,68000,15.29,1591,121.3,5.0,9.85,Hyundai,Creta 1.6 SX Plus Dual Tone Petrol,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2014,52000,12.0,2987,224.0,7.0,49.0,Mercedes-Benz,GL-Class 2007 2012 350 CDI Luxury,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2016,19000,16.55,2498,105.0,6.0,9.25,Mahindra,Thar CRDe,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2011,74000,22.32,1582,126.3,5.0,3.75,Hyundai,Verna 1.6 CRDI,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2017,30279,26.1,1498,99.0,5.0,7.29,Ford,Aspire Titanium Diesel,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2016,20000,20.7,1496,113.98,4.0,23.5,Mini,Cooper 3 DOOR D,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2013,34834,14.0,796,35.0,5.0,2.6,Maruti,Omni 8 Seater BSIV,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2015,90000,21.03,1461,65.0,5.0,3.1,Mahindra,Verito 1.5 D4 BSIV,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2016,38730,14.21,2143,203.0,5.0,29.98,Mercedes-Benz,E-Class 2009-2013 E250 CDI Elegance,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2016,57390,19.01,1461,108.45,5.0,6.73,Renault,Duster 110PS Diesel RxZ,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2016,100000,23.4,1248,74.0,5.0,3.5,Maruti,Swift Dzire Tour LDI,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2011,50000,16.47,1198,73.9,5.0,2.35,Volkswagen,Polo Petrol Highline 1.2L,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2017,64961,16.0,2179,140.0,7.0,16.13,Mahindra,XUV500 W10 2WD,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2014,72465,16.47,1198,74.0,5.0,5.9,Volkswagen,Polo 1.2 MPI Highline,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2012,68776,21.1,1197,85.8,5.0,3.9,Maruti,Ritz VXI,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2005,150000,14.7,1598,,5.0,1.5,Chevrolet,Optra 1.6 Elite,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2012,68000,12.8,2494,102.0,7.0,6.95,Toyota,Innova 2.5 GX 7 STR BSIV,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2015,33000,26.0,1498,98.6,5.0,7.0,Honda,City i DTec SV,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2017,22389,17.0,1198,73.75,5.0,7.23,Volkswagen,Ameo 1.2 MPI Highline,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2012,90000,21.5,1248,88.8,5.0,3.81,Maruti,SX4 ZDI Leather,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2012,42000,18.6,1197,85.8,5.0,4.5,Maruti,Swift ZXI,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2017,38767,19.67,1582,126.2,5.0,12.6,Hyundai,Creta 1.6 CRDi SX,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2015,21000,12.07,2967,241.4,7.0,48.0,Audi,Q7 35 TDI Quattro Technology,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2010,59136,19.7,796,46.3,5.0,2.96,Maruti,Alto LXi BSIII,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2014,36000,25.8,1498,98.6,5.0,3.25,Honda,Amaze SX i-DTEC,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2011,95000,18.33,1968,167.7,5.0,8.5,Volkswagen,Passat Diesel Highline 2.0 TDI,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2013,51000,19.5,1582,126.24,5.0,8.75,Hyundai,Elantra CRDi SX AT,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2011,36411,18.9,998,67.1,5.0,3.08,Maruti,Wagon R VXI BS IV,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2017,40000,12.81,1999,148.31,7.0,41.5,Land,Rover Discovery Sport TD4 HSE 7S,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2016,27300,17.8,1497,117.3,5.0,7.0,Honda,City i VTEC SV,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
